mgi_homology_class	mouse_gene_symbol	mouse_entrez_id	mouse_mgi_id	human_gene_symbol	human_entrez_id	human_hgnc_id	human_omim_id
51810123	Tpt1	22070	MGI:104890	TPT1	7178	HGNC:12022	OMIM:600763
51810123	Tpt1	22070	MGI:104890	TPT1P8	59347	HGNC:24088	
51809686	Tpte	234129	MGI:2446460	TPTE	7179	HGNC:12023	OMIM:604336
51809686	Tpte	234129	MGI:2446460	TPTE2	93492	HGNC:17299	OMIM:606791
51807798	Tpx2	72119	MGI:1919369	TPX2	22974	HGNC:1249	OMIM:605917
51820678	Tra2a	101214	MGI:1933972	TRA2A	29896	HGNC:16645	OMIM:602718
51815337	Tra2b	20462	MGI:106016	TRA2B	6434	HGNC:10781	OMIM:602719
51810665	Trabd	67976	MGI:1915226	TRABD	80305	HGNC:28805	OMIM:621246
51815583	Trabd2b	666048	MGI:3650152	TRABD2B	388630	HGNC:44200	OMIM:614913
51826894	Trac	100101484	MGI:4439838	TRA	6955	HGNC:12027	
51826894	Trac	100101484	MGI:4439838	TRAC	28755	HGNC:12029	OMIM:186880
51812641	Tradd	71609	MGI:109200	TRADD	8717	HGNC:12030	OMIM:603500
51821920	Traf1	22029	MGI:101836	TRAF1	7185	HGNC:12031	OMIM:601711
51811354	Traf2	22030	MGI:101835	TRAF2	7186	HGNC:12032	OMIM:601895
51821156	Traf3	22031	MGI:108041	TRAF3	7187	HGNC:12033	OMIM:601896
51806882	Traf3ip2	103213	MGI:2143599	TRAF3IP2	10758	HGNC:1343	OMIM:607043
51826895	Traf3ip2os1	327744	MGI:3036287	TRAF3IP2-AS1	643749	HGNC:40005	
51822621	Traf3ip3	215243	MGI:2441706	TRAF3IP3	80342	HGNC:30766	OMIM:608255
51818025	Traf4	22032	MGI:1202880	TRAF4	9618	HGNC:12034	OMIM:602464
51816311	Traf5	22033	MGI:107548	TRAF5	7188	HGNC:12035	OMIM:602356
51811542	Traf6	22034	MGI:108072	TRAF6	7189	HGNC:12036	OMIM:602355
51813497	Traf7	224619	MGI:3042141	TRAF7	84231	HGNC:20456	OMIM:606692
51820101	Trafd1	231712	MGI:1923551	TRAFD1	10906	HGNC:24808	OMIM:613197
51819098	Traip	22036	MGI:1096377	TRAIP	10293	HGNC:30764	OMIM:605958
51826896	Traj17	100124372	MGI:4440523	TRAJ17	28738	HGNC:12045	
51826897	Traj23	100124366	MGI:4439745	TRAJ23	28732	HGNC:12052	
51826898	Traj31	100124358	MGI:4440519	TRAJ31	28724	HGNC:12061	
51826899	Traj32	100124357	MGI:4439591	TRAJ32	28723	HGNC:12062	
51826900	Traj33	100124356	MGI:4439590	TRAJ33	28722	HGNC:12063	
51826901	Traj38	100124351	MGI:4439594	TRAJ38	28717	HGNC:12068	
51826902	Traj39	100124349	MGI:4439593	TRAJ39	28716	HGNC:12069	
51826903	Traj40	100124348	MGI:4439592	TRAJ40	28715	HGNC:12071	
51826904	Traj48	100124340	MGI:4439847	TRAJ48	28707	HGNC:12079	
51826905	Traj52	100124336	MGI:4439697	TRAJ52	28703	HGNC:12084	
51826906	Traj53	100124335	MGI:4439696	TRAJ53	28702	HGNC:12085	
51826907	Traj57	100124295	MGI:4439692	TRAJ57	28698	HGNC:12089	
51826908	Traj7	100124396	MGI:4439843	TRAJ7	28748	HGNC:12095	
51816477	Trak1	67095	MGI:1914345	TRAK1	22906	HGNC:29947	OMIM:608112
51811752	Trak2	70827	MGI:1918077	TRAK2	66008	HGNC:13206	OMIM:607334
51807959	Tram1	72265	MGI:1919515	TRAM1	23471	HGNC:20568	OMIM:605190
51807958	Tram1l1	229801	MGI:2443503	TRAM1L1	133022	HGNC:28371	OMIM:617505
51818467	Tram2	170829	MGI:1924817	TRAM2	9697	HGNC:16855	OMIM:608485
51826909	Trank1	320429	MGI:1341834	TRANK1	9881	HGNC:29011	OMIM:619316
51811283	Trap1	68015	MGI:1915265	TRAP1	10131	HGNC:16264	OMIM:606219
51819123	Trappc1	245828	MGI:1098727	TRAPPC1	58485	HGNC:19894	OMIM:610969
51818689	Trappc10	216131	MGI:1336209	TRAPPC10	7109	HGNC:11868	OMIM:602103
51807609	Trappc11	320714	MGI:2444585	TRAPPC11	60684	HGNC:25751	OMIM:614138
51818063	Trappc12	217449	MGI:2445089	TRAPPC12	51112	HGNC:24284	OMIM:614139
51807985	Trappc13	66975	MGI:1914225	TRAPPC13	80006	HGNC:25828	OMIM:621423
51812289	Trappc14	231807	MGI:2385896	TRAPPC14	55262	HGNC:25604	OMIM:618350
51819790	Trappc2	66226	MGI:1913476	TRAPPC2	6399	HGNC:23068	OMIM:300202
51819789	Trappc2b	66050	MGI:1913300	TRAPPC2	6399	HGNC:23068	OMIM:300202
51820277	Trappc2l	59005	MGI:1916295	TRAPPC2L	51693	HGNC:30887	OMIM:610970
51819130	Trappc3	27096	MGI:1351486	TRAPPC3	27095	HGNC:19942	OMIM:610955
51819131	Trappc3l	692132	MGI:3642034	TRAPPC3L	100128327	HGNC:21090	OMIM:614137
51820817	Trappc4	60409	MGI:1926211	TRAPPC4	51399	HGNC:19943	OMIM:610971
51818720	Trappc5	66682	MGI:1913932	TRAPPC5	126003	HGNC:23067	
51820753	Trappc6a	67091	MGI:1914341	TRAPPC6A	79090	HGNC:23069	OMIM:610396
51819257	Trappc6b	78232	MGI:1925482	TRAPPC6B	122553	HGNC:23066	OMIM:610397
51821287	Trappc8	75964	MGI:2443008	TRAPPC8	22878	HGNC:29169	OMIM:614136
51826910	Trappc9	76510	MGI:1923760	TRAPPC9	83696	HGNC:30832	OMIM:611966
51816508	Trarg1	237858	MGI:3029307	TRARG1	286753	HGNC:29592	OMIM:612211
51826911	Trat1	77647	MGI:1924897	TRAT1	50852	HGNC:30698	OMIM:604962
51814375	Trav1	627171	MGI:3651476	TRAV1-1	28693	HGNC:12101	
51814375	Trav1	627171	MGI:3651476	TRAV1-2	28692	HGNC:12102	
51814368	Trav10	667765	MGI:3704132	TRAV13-1	28671	HGNC:12108	
51814368	Trav10	667765	MGI:3704132	TRAV13-2	28670	HGNC:12109	
51814379	Trav10d	100101486	MGI:5293417	TRAV13-1	28671	HGNC:12108	
51814379	Trav10d	100101486	MGI:5293417	TRAV13-2	28670	HGNC:12109	
51814373	Trav10n	667626	MGI:3647936	TRAV13-1	28671	HGNC:12108	
51814373	Trav10n	667626	MGI:3647936	TRAV13-2	28670	HGNC:12109	
51814376	Trav11	100126466	MGI:3642163	TRAV10	28676	HGNC:12103	
51814381	Trav11d	640196	MGI:3649423	TRAV10	28676	HGNC:12103	
51826930	Trav12-1	630086	MGI:4440525	TRAV18	28665	HGNC:12114	
51826936	Trav12-2	100043322	MGI:5293447	TRAV18	28665	HGNC:12114	
51826932	Trav12-3	654836	MGI:3648633	TRAV18	28665	HGNC:12114	
51826935	Trav12d-1	100043177	MGI:3649417	TRAV18	28665	HGNC:12114	
51826928	Trav12d-2	100043197	MGI:3642520	TRAV18	28665	HGNC:12114	
51826929	Trav12d-3	667542	MGI:3704434	TRAV18	28665	HGNC:12114	
51826933	Trav12n-1	100043218	MGI:3782477	TRAV18	28665	HGNC:12114	
51826931	Trav12n-2	100043270	MGI:3644334	TRAV18	28665	HGNC:12114	
51826934	Trav12n-3	667681	MGI:3704131	TRAV18	28665	HGNC:12114	
51826943	Trav13-1	100126469	MGI:4439904	TRAV22	28661	HGNC:12119	
51826939	Trav13-2	638566	MGI:3651611	TRAV22	28661	HGNC:12119	
51826946	Trav13-4-dv7	100113412	MGI:3702151	TRAV22	28661	HGNC:12119	
51826937	Trav13-5	219060	MGI:3026946	TRAV22	28661	HGNC:12119	
51826948	Trav13d-1	640931	MGI:3652171	TRAV22	28661	HGNC:12119	
51826940	Trav13d-2	667547	MGI:3643151	TRAV22	28661	HGNC:12119	
51826942	Trav13d-3	667596	MGI:5293419	TRAV22	28661	HGNC:12119	
51826947	Trav13d-4	639655	MGI:4440515	TRAV22	28661	HGNC:12119	
51826945	Trav13n-1	100042568	MGI:5009926	TRAV22	28661	HGNC:12119	
51826941	Trav13n-2	100042593	MGI:3642345	TRAV22	28661	HGNC:12119	
51826944	Trav13n-3	547328	MGI:3645598	TRAV22	28661	HGNC:12119	
51826938	Trav13n-4	100126460	MGI:3642678	TRAV22	28661	HGNC:12119	
51826954	Trav14-1	436467	MGI:3646773	TRAV23DV6	28660	HGNC:12120	
51826956	Trav14-2	667567	MGI:3649206	TRAV23DV6	28660	HGNC:12120	
51826952	Trav14-3	547330	MGI:3702149	TRAV23DV6	28660	HGNC:12120	
51826953	Trav14d-2	100043214	MGI:3646138	TRAV23DV6	28660	HGNC:12120	
51826955	Trav14d-3-dv8	634322	MGI:3822547	TRAV23DV6	28660	HGNC:12120	
51826949	Trav14n-1	100043204	MGI:3642439	TRAV23DV6	28660	HGNC:12120	
51826951	Trav14n-2	193574	MGI:3645258	TRAV23DV6	28660	HGNC:12120	
51826950	Trav14n-3	100043308	MGI:3584039	TRAV23DV6	28660	HGNC:12120	
51827014	Trav15-1-dv6-1	386446	MGI:4439369	TRDV1	28518	HGNC:12262	
51827016	Trav15-2-dv6-2	436545	MGI:3702147	TRDV1	28518	HGNC:12262	
51827012	Trav15d-1-dv6d-1	436468	MGI:3651288	TRDV1	28518	HGNC:12262	
51827013	Trav15d-2-dv6d-2	100101491	MGI:3800299	TRDV1	28518	HGNC:12262	
51827011	Trav15n-1	100126452	MGI:4439864	TRDV1	28518	HGNC:12262	
51827015	Trav15n-2	547424	MGI:3649172	TRDV1	28518	HGNC:12262	
51812962	Trav16	195297	MGI:3702130	TRAV14DV4	28669	HGNC:12110	
51812962	Trav16	195297	MGI:3702130	TRAV19	28664	HGNC:12115	
51826927	Trav16d-dv11	547329	MGI:3704436	TRAV14DV4	28669	HGNC:12110	
51826927	Trav16d-dv11	547329	MGI:3704436	TRAV19	28664	HGNC:12115	
51826926	Trav16n	100126459	MGI:4439761	TRAV14DV4	28669	HGNC:12110	
51826926	Trav16n	100126459	MGI:4439761	TRAV19	28664	HGNC:12115	
51826966	Trav17	627777	MGI:3702128	TRAV8-3	28683	HGNC:12148	
51826957	Trav18	547427	MGI:3649382	TRAV27	28655	HGNC:12125	
51826958	Trav19	547428	MGI:3649383	TRAV29DV5	28653	HGNC:12127	
51814383	Trav2	100042372	MGI:3642679	TRAV4	28689	HGNC:12140	
51814377	Trav21-dv12	100101940	MGI:3652097	TRAV26-2	28656	HGNC:12124	
51826960	Trav23	100113481	MGI:5009959	TRAV39	28642	HGNC:12139	
51814387	Trav3-1	667441	MGI:3644489	TRAV5	28688	HGNC:12143	
51814388	Trav3-3	320898	MGI:3702145	TRAV5	28688	HGNC:12143	
51814389	Trav3-4	211027	MGI:2684925	TRAV5	28688	HGNC:12143	
51814371	Trav3d-3	100043202	MGI:3782469	TRAV5	28688	HGNC:12143	
51814369	Trav3n-3	100043282	MGI:3782518	TRAV5	28688	HGNC:12143	
51814385	Trav5-1	633740	MGI:3815062	TRAV13-1	28671	HGNC:12108	
51814385	Trav5-1	633740	MGI:3815062	TRAV13-2	28670	HGNC:12109	
51814386	Trav5-4	21507	MGI:1196221	TRAV13-1	28671	HGNC:12108	
51814386	Trav5-4	21507	MGI:1196221	TRAV13-2	28670	HGNC:12109	
51814384	Trav5d-4	667583	MGI:3704130	TRAV13-1	28671	HGNC:12108	
51814384	Trav5d-4	667583	MGI:3704130	TRAV13-2	28670	HGNC:12109	
51814370	Trav5n-4	100042614	MGI:3704440	TRAV13-1	28671	HGNC:12108	
51814370	Trav5n-4	100042614	MGI:3704440	TRAV13-2	28670	HGNC:12109	
51826984	Trav6-1	667449	MGI:3644497	TRAV9-2	28677	HGNC:12154	
51826985	Trav6-2	436539	MGI:3642602	TRAV9-2	28677	HGNC:12154	
51826975	Trav6-3	328483	MGI:3649610	TRAV9-2	28677	HGNC:12154	
51826976	Trav6-4	100126463	MGI:3702153	TRAV9-2	28677	HGNC:12154	
51826972	Trav6-5	100126464	MGI:3649609	TRAV9-1	28678	HGNC:12153	
51826983	Trav6-6	100126465	MGI:4439905	TRAV9-2	28677	HGNC:12154	
51826986	Trav6-7-dv9	100113413	MGI:3702143	TRAV9-2	28677	HGNC:12154	
51826981	Trav6d-3	627394	MGI:3650097	TRAV9-2	28677	HGNC:12154	
51826979	Trav6d-4	277146	MGI:2685547	TRAV9-2	28677	HGNC:12154	
51826974	Trav6d-5	667481	MGI:3649416	TRAV9-1	28678	HGNC:12153	
51826978	Trav6d-6	100042444	MGI:2686066	TRAV9-2	28677	HGNC:12154	
51826977	Trav6d-7	385047	MGI:2686335	TRAV9-2	28677	HGNC:12154	
51826973	Trav6n-5	100126451	MGI:3704437	TRAV9-1	28678	HGNC:12153	
51826982	Trav6n-6	620297	MGI:3642618	TRAV9-2	28677	HGNC:12154	
51826980	Trav6n-7	100126456	MGI:3704441	TRAV9-2	28677	HGNC:12154	
51826921	Trav7-1	671652	MGI:3647460	TRAV12-1	28674	HGNC:12105	
51826921	Trav7-1	671652	MGI:3647460	TRAV12-2	28673	HGNC:12106	
51826921	Trav7-1	671652	MGI:3647460	TRAV12-3	28672	HGNC:12107	
51826919	Trav7-2	634132	MGI:3649607	TRAV12-1	28674	HGNC:12105	
51826919	Trav7-2	634132	MGI:3649607	TRAV12-2	28673	HGNC:12106	
51826919	Trav7-2	634132	MGI:3649607	TRAV12-3	28672	HGNC:12107	
51826918	Trav7-3	547420	MGI:3649556	TRAV12-1	28674	HGNC:12105	
51826918	Trav7-3	547420	MGI:3649556	TRAV12-2	28673	HGNC:12106	
51826918	Trav7-3	547420	MGI:3649556	TRAV12-3	28672	HGNC:12107	
51826922	Trav7-4	386450	MGI:3649611	TRAV12-1	28674	HGNC:12105	
51826922	Trav7-4	386450	MGI:3649611	TRAV12-2	28673	HGNC:12106	
51826922	Trav7-4	386450	MGI:3649611	TRAV12-3	28672	HGNC:12107	
51826917	Trav7-5	630061	MGI:3648929	TRAV12-1	28674	HGNC:12105	
51826917	Trav7-5	630061	MGI:3648929	TRAV12-2	28673	HGNC:12106	
51826917	Trav7-5	630061	MGI:3648929	TRAV12-3	28672	HGNC:12107	
51826913	Trav7-6	213480	MGI:3702133	TRAV12-1	28674	HGNC:12105	
51826913	Trav7-6	213480	MGI:3702133	TRAV12-2	28673	HGNC:12106	
51826913	Trav7-6	213480	MGI:3702133	TRAV12-3	28672	HGNC:12107	
51826924	Trav7d-2	100042410	MGI:3711992	TRAV12-1	28674	HGNC:12105	
51826924	Trav7d-2	100042410	MGI:3711992	TRAV12-2	28673	HGNC:12106	
51826924	Trav7d-2	100042410	MGI:3711992	TRAV12-3	28672	HGNC:12107	
51826916	Trav7d-3	100042419	MGI:3649861	TRAV12-1	28674	HGNC:12105	
51826916	Trav7d-3	100042419	MGI:3649861	TRAV12-2	28673	HGNC:12106	
51826916	Trav7d-3	100042419	MGI:3649861	TRAV12-3	28672	HGNC:12107	
51826923	Trav7d-4	382180	MGI:3651273	TRAV12-1	28674	HGNC:12105	
51826923	Trav7d-4	382180	MGI:3651273	TRAV12-2	28673	HGNC:12106	
51826923	Trav7d-4	382180	MGI:3651273	TRAV12-3	28672	HGNC:12107	
51826925	Trav7d-5	627273	MGI:3649422	TRAV12-1	28674	HGNC:12105	
51826925	Trav7d-5	627273	MGI:3649422	TRAV12-2	28673	HGNC:12106	
51826925	Trav7d-5	627273	MGI:3649422	TRAV12-3	28672	HGNC:12107	
51826912	Trav7d-6	320734	MGI:2444626	TRAV12-1	28674	HGNC:12105	
51826912	Trav7d-6	320734	MGI:2444626	TRAV12-2	28673	HGNC:12106	
51826912	Trav7d-6	320734	MGI:2444626	TRAV12-3	28672	HGNC:12107	
51826914	Trav7n-4	636127	MGI:3644878	TRAV12-1	28674	HGNC:12105	
51826914	Trav7n-4	636127	MGI:3644878	TRAV12-2	28673	HGNC:12106	
51826914	Trav7n-4	636127	MGI:3644878	TRAV12-3	28672	HGNC:12107	
51826915	Trav7n-5	667635	MGI:3644782	TRAV12-1	28674	HGNC:12105	
51826915	Trav7n-5	667635	MGI:3644782	TRAV12-2	28673	HGNC:12106	
51826915	Trav7n-5	667635	MGI:3644782	TRAV12-3	28672	HGNC:12107	
51826920	Trav7n-6	100126457	MGI:3704442	TRAV12-1	28674	HGNC:12105	
51826920	Trav7n-6	100126457	MGI:3704442	TRAV12-2	28673	HGNC:12106	
51826920	Trav7n-6	100126457	MGI:3704442	TRAV12-3	28672	HGNC:12107	
51814378	Trav8-1	674098	MGI:3649608	TRAV17	28666	HGNC:12113	
51814380	Trav8d-1	667476	MGI:3650121	TRAV17	28666	HGNC:12113	
51814374	Trav8d-2	667604	MGI:3647760	TRAV17	28666	HGNC:12113	
51814372	Trav8n-2	100126458	MGI:3641705	TRAV17	28666	HGNC:12113	
51826962	Trav9-1	627324	MGI:3650356	TRAV8-1	28685	HGNC:12146	
51826962	Trav9-1	627324	MGI:3650356	TRAV8-3	28683	HGNC:12148	
51826968	Trav9-2	436479	MGI:4439903	TRAV8-3	28683	HGNC:12148	
51826970	Trav9-4	630461	MGI:3702135	TRAV8-3	28683	HGNC:12148	
51826965	Trav9d-1	671927	MGI:3650631	TRAV8-3	28683	HGNC:12148	
51826963	Trav9d-2	328482	MGI:3704129	TRAV8-1	28685	HGNC:12146	
51826963	Trav9d-2	328482	MGI:3704129	TRAV8-3	28683	HGNC:12148	
51826971	Trav9d-3	100038850	MGI:3780142	TRAV8-3	28683	HGNC:12148	
51826967	Trav9d-4	667574	MGI:4889087	TRAV8-3	28683	HGNC:12148	
51826961	Trav9n-2	667660	MGI:3704438	TRAV8-1	28685	HGNC:12146	
51826961	Trav9n-2	667660	MGI:3704438	TRAV8-3	28683	HGNC:12148	
51826969	Trav9n-3	100043274	MGI:3782511	TRAV8-3	28683	HGNC:12148	
51826964	Trav9n-4	279882	MGI:3583949	TRAV8-3	28683	HGNC:12148	
51826988	Trbc1	100125262	MGI:4439726	TRB	6957	HGNC:12155	
51826988	Trbc1	100125262	MGI:4439726	TRBC1	28639	HGNC:12156	OMIM:186930
51826988	Trbc1	100125262	MGI:4439726	TRBC2	28638	HGNC:12157	OMIM:615445
51826987	Trbc2	100125263	MGI:4835227	TRB	6957	HGNC:12155	
51826987	Trbc2	100125263	MGI:4835227	TRBC1	28639	HGNC:12156	OMIM:186930
51826987	Trbc2	100125263	MGI:4835227	TRBC2	28638	HGNC:12157	OMIM:615445
51826989	Trbj2-5	100125259	MGI:4439899	TRBJ2-5	28624	HGNC:12173	
51826996	Trbv12-1	100124672	MGI:98602	TRBV13	28574	HGNC:12188	
51826997	Trbv12-2	100124674	MGI:98601	TRBV13	28574	HGNC:12188	
51826992	Trbv13-1	100124673	MGI:98609	TRBV10-1	28585	HGNC:12177	
51826992	Trbv13-1	100124673	MGI:98609	TRBV10-2	28584	HGNC:12178	
51826992	Trbv13-1	100124673	MGI:98609	TRBV10-3	28583	HGNC:12179	
51826991	Trbv13-2	100124675	MGI:98608	TRBV10-1	28585	HGNC:12177	
51826991	Trbv13-2	100124675	MGI:98608	TRBV10-2	28584	HGNC:12178	
51826991	Trbv13-2	100124675	MGI:98608	TRBV10-3	28583	HGNC:12179	
51826990	Trbv13-3	100124677	MGI:98607	TRBV10-1	28585	HGNC:12177	
51826990	Trbv13-3	100124677	MGI:98607	TRBV10-2	28584	HGNC:12178	
51826990	Trbv13-3	100124677	MGI:98607	TRBV10-3	28583	HGNC:12179	
51826993	Trbv14	100124678	MGI:98587	TRBV11-1	28582	HGNC:12180	
51826993	Trbv14	100124678	MGI:98587	TRBV11-2	28581	HGNC:12181	
51826993	Trbv14	100124678	MGI:98587	TRBV11-3	28580	HGNC:12182	
51826994	Trbv15	100124679	MGI:98586	TRBV12-3	28577	HGNC:12185	
51826994	Trbv15	100124679	MGI:98586	TRBV12-4	28576	HGNC:12186	
51826995	Trbv16	100124680	MGI:98585	TRBV12-5	28575	HGNC:12187	
51826998	Trbv17	100124681	MGI:98610	TRBV15	28572	HGNC:12190	
51826999	Trbv19	100124684	MGI:98604	TRBV19	28568	HGNC:12194	
51827001	Trbv20	100124685	MGI:98589	TRBV20-1	28567	HGNC:12196	
51827001	Trbv20	100124685	MGI:98589	TRBV20OR9-2	6962	HGNC:12197	
51827003	Trbv23	100124688	MGI:98595	TRBV23-1	28564	HGNC:12201	
51827002	Trbv26	110315	MGI:98596	TRBV23-1	28564	HGNC:12201	
51827004	Trbv29	100124698	MGI:98605	TRBV28	28559	HGNC:12209	
51827000	Trbv3	100039790	MGI:98590	TRBV2	28620	HGNC:12195	
51827005	Trbv30	100124699	MGI:98592	TRBV29-1	28558	HGNC:12210	
51827007	Trbv31	269846	MGI:98588	TRBV30	28557	HGNC:12214	
51827006	Trbv4	100124660	MGI:98584	TRBV3-1	28619	HGNC:12212	
51827008	Trbv5	100124661	MGI:98583	TRBV4-1	28617	HGNC:12215	
51827008	Trbv5	100124661	MGI:98583	TRBV4-2	28616	HGNC:12216	
51827008	Trbv5	100124661	MGI:98583	TRBV4-3	28615	HGNC:12217	
51816789	Trdc	100123473	MGI:98612	TRDC	28526	HGNC:12253	OMIM:186810
51827009	Trdj1	100115376	MGI:4819753	TRDJ1	28522	HGNC:12257	
51827010	Trdj2	100118398	MGI:4887422	TRDJ3	28520	HGNC:12259	
51809216	Trdmt1	13434	MGI:1274787	TRDMT1	1787	HGNC:2977	OMIM:602478
51817371	Trdn	76757	MGI:1924007	TRDN	10345	HGNC:12261	OMIM:603283
51814382	Trdv1	627813	MGI:3649381	TRAV30	28652	HGNC:12129	
51814382	Trdv1	627813	MGI:3649381	TRAV34	28648	HGNC:12133	
51812902	Trdv2-1	100101942	MGI:3642826	TRAV38-1	28644	HGNC:12137	
51812902	Trdv2-1	100101942	MGI:3642826	TRAV38-2DV8	28643	HGNC:12138	
51826959	Trdv2-2	320913	MGI:4819748	TRAV38-1	28644	HGNC:12137	
51826959	Trdv2-2	320913	MGI:4819748	TRAV38-2DV8	28643	HGNC:12138	
51827017	Trdv4	100114901	MGI:4887419	TRDV2	28517	HGNC:12263	
51827018	Trdv5	626545	MGI:3704133	TRDV3	28516	HGNC:12264	
51815680	Treh	58866	MGI:1926230	TREH	11181	HGNC:12266	OMIM:275360
51827019	Trem1	58217	MGI:1930005	TREM1	54210	HGNC:17760	OMIM:605085
51827020	Trem2	83433	MGI:1913150	TREM2	54209	HGNC:17761	OMIM:605086
51827021	Treml1	71326	MGI:1918576	TREML1	340205	HGNC:20434	OMIM:609714
51827022	Treml2	328833	MGI:2147038	TREML2	79865	HGNC:21092	OMIM:609715
51827023	Treml4	224840	MGI:1923239	TREML4	285852	HGNC:30807	OMIM:614664
51827024	Trerf1	224829	MGI:2442086	TRERF1	55809	HGNC:18273	OMIM:610322
51815466	Trex1	22040	MGI:1328317	TREX1	11277	HGNC:12269	OMIM:606609
51815465	Trex2	24102	MGI:1346343	TREX2	11219	HGNC:12270	OMIM:300370
51826749	Trf	22041	MGI:98821	TF	7018	HGNC:11740	OMIM:190000
51827025	Trgc1	107573	MGI:98625	TRGC1	6966	HGNC:12275	OMIM:186970
51827025	Trgc1	107573	MGI:98625	TRGC2	6967	HGNC:12276	OMIM:615450
51827026	Trgc2	107574	MGI:98626	TRGC1	6966	HGNC:12275	OMIM:186970
51827026	Trgc2	107574	MGI:98626	TRGC2	6967	HGNC:12276	OMIM:615450
51827028	Trgc3	107575	MGI:98627	TRGC1	6966	HGNC:12275	OMIM:186970
51827028	Trgc3	107575	MGI:98627	TRGC2	6967	HGNC:12276	OMIM:615450
51827027	Trgc4	107576	MGI:98628	TRGC1	6966	HGNC:12275	OMIM:186970
51827027	Trgc4	107576	MGI:98628	TRGC2	6967	HGNC:12276	OMIM:615450
51827033	Trgv1	21632	MGI:98631	TRGV11	6985	HGNC:12286	
51827031	Trgv2	21636	MGI:98632	TRGV11	6985	HGNC:12286	
51827030	Trgv3	21637	MGI:98633	TRGV11	6985	HGNC:12286	
51827032	Trgv4	21638	MGI:98634	TRGV11	6985	HGNC:12286	
51827034	Trgv5	21639	MGI:98635	TRGV9	6983	HGNC:12295	
51827029	Trgv7	21641	MGI:98637	TRGV1	6973	HGNC:12284	
51827029	Trgv7	21641	MGI:98637	TRGV2	6974	HGNC:12287	
51827029	Trgv7	21641	MGI:98637	TRGV3	6976	HGNC:12288	
51827029	Trgv7	21641	MGI:98637	TRGV4	6977	HGNC:12289	
51827029	Trgv7	21641	MGI:98637	TRGV5	6978	HGNC:12290	
51827029	Trgv7	21641	MGI:98637	TRGV8	6982	HGNC:12294	
51819378	Trh	22044	MGI:98823	TRH	7200	HGNC:12298	OMIM:613879
51815693	Trhde	237553	MGI:2384311	TRHDE	29953	HGNC:30748	OMIM:606950
51815594	Trhr	22045	MGI:98824	TRHR	7201	HGNC:12299	OMIM:188545
51819520	Triap1	69076	MGI:1916326	TRIAP1	51499	HGNC:26937	OMIM:614943
51822121	Trib1	211770	MGI:2443397	TRIB1	10221	HGNC:16891	OMIM:609461
51822120	Trib2	217410	MGI:2145021	TRIB2	28951	HGNC:30809	OMIM:609462
51820852	Trib3	228775	MGI:1345675	TRIB3	57761	HGNC:16228	OMIM:607898
51813152	Tril	66873	MGI:1914123	TRIL	9865	HGNC:22200	OMIM:613356
51827035	Trim10	19824	MGI:1338757	TRIM10	10107	HGNC:10072	OMIM:605701
51815060	Trim11	94091	MGI:2137355	TRIM11	81559	HGNC:16281	OMIM:607868
51815054	Trim12c	319236	MGI:4821183	TRIM5	85363	HGNC:16276	OMIM:608487
51819439	Trim13	66597	MGI:1913847	TRIM13	10206	HGNC:9976	OMIM:605661
51822300	Trim14	74735	MGI:1921985	TRIM14	9830	HGNC:16283	OMIM:606556
51827036	Trim15	69097	MGI:1916347	TRIM15	89870	HGNC:16284	
51815216	Trim16	94092	MGI:2137356	TRIM16	10626	HGNC:17241	OMIM:609505
51815216	Trim16	94092	MGI:2137356	TRIM16L	147166	HGNC:32670	
51815061	Trim17	56631	MGI:1861440	TRIM17	51127	HGNC:13430	OMIM:606123
51817580	Trim2	80890	MGI:1933163	TRIM2	23321	HGNC:15974	OMIM:614141
51815057	Trim21	20821	MGI:106657	TRIM21	6737	HGNC:11312	OMIM:109092
51819896	Trim23	81003	MGI:1933161	TRIM23	373	HGNC:660	OMIM:601747
51817962	Trim24	21848	MGI:109275	TRIM24	8805	HGNC:11812	OMIM:603406
51816654	Trim25	217069	MGI:102749	TRIM25	7706	HGNC:12932	OMIM:600453
51827037	Trim26	22670	MGI:1337056	TRIM26	7726	HGNC:12962	OMIM:600830
51810899	Trim27	19720	MGI:97904	TRIM27	5987	HGNC:9975	OMIM:602165
51827038	Trim28	21849	MGI:109274	TRIM28	10155	HGNC:16384	OMIM:601742
51807529	Trim29	72169	MGI:1919419	TRIM29	23650	HGNC:17274	OMIM:610658
51819955	Trim3	55992	MGI:1860040	TRIM3	10612	HGNC:10064	OMIM:605493
51808006	Trim30a	20128	MGI:98178	TRIM5	85363	HGNC:16276	OMIM:608487
51827043	Trim30b	244183	MGI:4821256	TRIM48	79097	HGNC:19021	
51807999	Trim30c	434219	MGI:4821257	TRIM5	85363	HGNC:16276	OMIM:608487
51808001	Trim30d	209387	MGI:3035181	TRIM5	85363	HGNC:16276	OMIM:608487
51827039	Trim31	224762	MGI:2385051	TRIM31	11074	HGNC:16289	OMIM:609316
51807387	Trim32	69807	MGI:1917057	TRIM32	22954	HGNC:16380	OMIM:602290
51807817	Trim33	94093	MGI:2137357	TRIM33	51592	HGNC:16290	OMIM:605769
51808004	Trim34a	94094	MGI:2137359	TRIM34	53840	HGNC:10063	OMIM:605684
51807996	Trim34b	434218	MGI:4821264	TRIM34	53840	HGNC:10063	OMIM:605684
51815474	Trim35	66854	MGI:1914104	TRIM35	23087	HGNC:16285	OMIM:617007
